Scheme name	Locus tag	Description
cgMLST V1	YPO0231 (rpsM)	30S ribosomal protein S13
cgMLST V1	YPO0238 (mscL)	large-conductance mechanosensitive channel
cgMLST V1	YPO3761 (hemG)	protoporphyrinogen oxidase
cgMLST V1	YPO3762 (trkH)	potassium transporter
cgMLST V1	YPO3765 (pepQ)	Xaa-Pro dipeptidase
cgMLST V1	YPO3988	cyclic-guanylate-specific phosphodiesterase
cgMLST V1	YPO3767 (fadA)	acetyl-CoA C-acyltransferase FadA
cgMLST V1	YPO3766 (fadB)	multifunctional fatty acid oxidation complex subunit alpha
cgMLST V1	YPO3769 (ubiD)	3-octaprenyl-4-hydroxybenzoate decarboxylase
cgMLST V1	YPO1806 (flgI)	flagellar basal body P-ring biosynthesis protein FlgA
cgMLST V1	YPO1807 (flgJ)	flagellar rod assembly protein/muramidase FlgJ
cgMLST V1	YPO1805 (flgH)	flagellar basal body L-ring protein
cgMLST V1	YPO1802 (flgE)	flagellar hook protein FlgE
cgMLST V1	YPO1801 (flgD)	flagellar basal body rod modification protein
cgMLST V1	YPO3657a (yhdT)	membrane protein
cgMLST V1	YPO1114 (sucB)	dihydrolipoamide succinyltransferase
cgMLST V1	YPO1115 (sucC)	succinyl-CoA ligase subunit beta
cgMLST V1	YPO1117 (cydA)	cytochrome d ubiquinol oxidase subunit I
cgMLST V1	YPO1110 (sdhD)	succinate dehydrogenase cytochrome b556 small membrane subunit
cgMLST V1	YPO1111 (sdhA)	succinate dehydrogenase flavoprotein subunit
cgMLST V1	YPO1112 (sdhB)	succinate dehydrogenase iron-sulfur subunit
cgMLST V1	YPO1113 (sucA)	2-oxoglutarate dehydrogenase subunit E1
cgMLST V1	YPO1118 (cydB)	cytochrome D ubiquinol oxidase subunit II
cgMLST V1	YPO1119	cyd operon protein YbgE
cgMLST V1	YPO3517 (argR)	arginine repressor
cgMLST V1	YPO3512 (rplU)	50S ribosomal protein L21
cgMLST V1	YPO3513 (ispB)	octaprenyl diphosphate synthase
cgMLST V1	YPO3511 (rpmA)	50S ribosomal protein L27
cgMLST V1	YPO0073 (cpxA)	two-component sensor histidine kinase
cgMLST V1	YPO2172	hypothetical protein
cgMLST V1	YPO2175 (hns)	DNA-binding protein
cgMLST V1	YPO2399 (sufE)	cysteine desulfuration protein SufE
cgMLST V1	YPO2394 (lpp)	murein lipoprotein
cgMLST V1	YPO2393 (pykF)	pyruvate kinase
cgMLST V1	YPO2392 (norM)	MATE family efflux transporter
cgMLST V1	YPO1613	penicillin-binding protein activator LpoB
cgMLST V1	YPO1612 (ycfL)	membrane protein
cgMLST V1	YPO1611 (hinT)	histidine triad nucleotide-binding protein
cgMLST V1	YPO1617 (ndh)	NADH dehydrogenase
cgMLST V1	YPO1616	hypothetical protein
cgMLST V1	YPO2825 (ybcJ)	ribosome-associated protein
cgMLST V1	YPO2827 (upp)	uracil phosphoribosyltransferase
cgMLST V1	YPO2829 (purN)	phosphoribosylglycinamide formyltransferase
cgMLST V1	YPO2828 (purI)	phosphoribosylformylglycinamidine cyclo-ligase
cgMLST V1	YPO0430 (prfC)	peptide chain release factor 3
cgMLST V1	YPO0431 (osmY)	BON domain-containing protein
cgMLST V1	YPO0432	Small integral membrane protein
cgMLST V1	YPO0435	nucleoside transporter NupC
cgMLST V1	YPO0436 (deoC)	2-deoxyribose-5-phosphate aldolase
cgMLST V1	YPO0439 (deoB)	phosphopentomutase
cgMLST V1	YPO3169 (yajR)	membrane protein
cgMLST V1	YPO3168 (cyoE)	protoheme IX farnesyltransferase
cgMLST V1	YPO3167 (cyoD)	cytochrome o ubiquinol oxidase subunit IV
cgMLST V1	YPO3166 (cyoC)	cytochrome o ubiquinol oxidase subunit III
cgMLST V1	YPO3165 (cyoB)	cytochrome ubiquinol oxidase subunit I
cgMLST V1	YPO3164 (cyoA)	cytochrome ubiquinol oxidase subunit II
cgMLST V1	YPO3163 (yfeN)	ion channel protein Tsx
cgMLST V1	YPO3161 (yajG)	putative lipoprotein
cgMLST V1	YPO1864	Protein of uncharacterised function (DUF2594)
cgMLST V1	YPO1865 (uvrY)	DNA-binding response regulator
cgMLST V1	YPO1866 (uvrC)	excinuclease ABC subunit C
cgMLST V1	YPO1867 (pgsA)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
cgMLST V1	YPO1284 (efp)	elongation factor P-like protein YeiP
cgMLST V1	YPO1285 (mtr)	tryptophan permease
cgMLST V1	YPO1286	hypothetical protein
cgMLST V1	YPO1280 (uxuB)	D-mannonate oxidoreductase
cgMLST V1	YPO1139 (galE)	UDP-glucose 4-epimerase
cgMLST V1	YPO1137 (galK)	galactokinase
cgMLST V1	YPO1134 (psiF)	phosphate starvation-inducible protein PsiF
cgMLST V1	YPO1133 (gpmA)	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase"
cgMLST V1	YPO0377	membrane protein
cgMLST V1	YPO0376 (hflC)	protease modulator HflC
cgMLST V1	YPO0375 (hflK)	protease modulator HflK
cgMLST V1	YPO0373 (hfq)	RNA-binding protein Hfq
cgMLST V1	YPO0372 (miaA)	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
cgMLST V1	YPO0371 (mutL)	DNA mismatch repair protein MutL
cgMLST V1	YPO0379 (nsrR)	transcriptional repressor NsrR
cgMLST V1	YPO0378 (purA)	adenylosuccinate synthetase
cgMLST V1	YPO1300 (fruA)	PTS fructose transporter subunit IIBC
cgMLST V1	YPO3570	cell division protein BolA
cgMLST V1	YPO3574 (yrbE)	ABC transporter permease
cgMLST V1	YPO3577 (kdsD)	arabinose 5-phosphate isomerase KdsD
cgMLST V1	YPO3578 (kdsC)	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
cgMLST V1	YPO3579 (yrbK)	LPS export ABC transporter periplasmic protein LptC
cgMLST V1	YPO0950	hypothetical protein
cgMLST V1	YPO3397 (dksA)	RNA polymerase-binding transcription factor
cgMLST V1	YPO3390 (fhuB)	Fe3+-hydroxamate ABC transporter permease FhuB
cgMLST V1	YPO3392 (fhuC)	iron-hydroxamate transporter ATP-binding subunit
cgMLST V1	YPO3393 (mrcB)	bifunctional glycosyl transferase/transpeptidase
cgMLST V1	YPO2159	transcriptional regulator
cgMLST V1	YPO2158 (msrB)	peptide-methionine (R)-S-oxide reductase
cgMLST V1	YPO2628 (nagE)	PTS N-acetyl glucosamine transporter subunits IIABC
cgMLST V1	YPO2155 (mipA)	MltA-interacting protein MipA
cgMLST V1	YPO2626 (nagA)	N-acetylglucosamine-6-phosphate deacetylase
cgMLST V1	YPO2624 (nagD)	UMP phosphatase
cgMLST V1	YPO2153 (prkA)	serine protein kinase PrkA
cgMLST V1	YPO2620 (miaB)	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB
cgMLST V1	YPO0014	stress response kinase A
cgMLST V1	YPO0476a (slpA)	peptidyl-prolyl cis-trans isomerase
cgMLST V1	YPO2840 (yegD)	molecular chaperone
cgMLST V1	YPO2847 (yegM)	multidrug transporter subunit MdtA
cgMLST V1	YPO1634 (phoP)	DNA-binding response regulator
cgMLST V1	YPO1637 (hflD)	lysogenization protein HflD
cgMLST V1	YPO1636 (purB)	adenylosuccinate lyase
cgMLST V1	YPO1630 (cobB)	NAD-dependent deacylase
cgMLST V1	YPO1632 (ycfD)	50S ribosomal protein L16 arginine hydroxylase
cgMLST V1	YPO1639 (nudJ)	NUDIX hydrolase
cgMLST V1	YPO2550 (nuoG)	NADH-quinone oxidoreductase subunit G
cgMLST V1	YPO0347 (dcuA)	C4-dicarboxylate ABC transporter
cgMLST V1	YPO0412 (lsrA)	putative ATP-binding component of a transport system
cgMLST V1	YPO0145 (mrcA)	carboxypeptidase/penicillin-binding protein 1A
cgMLST V1	YPO0142	intracellular growth attenuator protein IgaA
cgMLST V1	YPO3149	peptide ABC transporter substrate-binding protein
cgMLST V1	YPO3148 (cof)	thiamin pyrimidine pyrophosphate hydrolase
cgMLST V1	YPO3499 (secG)	preprotein translocase subunit SecG
cgMLST V1	YPO3143 (glnK)	nitrogen regulatory protein P-II 2
cgMLST V1	YPO3142 (amtB)	ammonium transporter
cgMLST V1	YPO3145 (mdlA)	multidrug ABC transporter permease/ATP-binding protein
cgMLST V1	YPO3496 (infB)	translation initiation factor IF-2
cgMLST V1	YPO3147 (cysK)	cysteine synthase
cgMLST V1	YPO3725 (aceA)	isocitrate lyase
cgMLST V1	YPO3724 (aceK)	bifunctional isocitrate dehydrogenase kinase/phosphatase
cgMLST V1	YPO3727 (metA)	homoserine O-succinyltransferase
cgMLST V1	YPO3726 (aceB)	malate synthase A
cgMLST V1	YPO3722 (metH)	methionine synthase
cgMLST V1	YPO3728 (purH)	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase
cgMLST V1	YPO1843 (fliA)	RNA polymerase sigma factor FliA
cgMLST V1	YPO1840 (fliS)	flagellar protein FliS
cgMLST V1	YPO1841 (fliD)	flagellar filament capping protein FliD
cgMLST V1	YPO1846 (fliY)	cystine transporter subunit
cgMLST V1	YPO1847 (yecS)	amino acid ABC transporter permease
cgMLST V1	YPO1844 (fliZ)	flagellar regulatory protein FliZ
cgMLST V1	YPO1845 (yedO)	D-cysteine desulfhydrase
cgMLST V1	YPO0013a	hypothetical protein
cgMLST V1	YP02742	c-type cytochrome biogenesis protein CcmI
cgMLST V1	YPO1159 (moaA)	cyclic pyranopterin phosphate synthase MoaA
cgMLST V1	YPO1151 (bioB)	biotin synthase
cgMLST V1	YPO1152 (bioF)	8-amino-7-oxononanoate synthase
cgMLST V1	YPO1155	ABC transporter ATP-binding protein
cgMLST V1	YPO1156 (uvrB)	excinuclease ABC subunit B
cgMLST V1	YPO0351 (groEL)	molecular chaperone GroEL
cgMLST V1	YPO0350 (groES)	molecular chaperone GroES
cgMLST V1	YPO0354 (efp)	elongation factor P
cgMLST V1	YPO0357 (frdD)	fumarate reductase subunit D
cgMLST V1	YPO3558 (gltD)	glutamate synthase subunit beta
cgMLST V1	YPO3559	hypothetical protein
cgMLST V1	YPO3552 (mtgA)	monofunctional biosynthetic peptidoglycan transglycosylase
cgMLST V1	YPO3553 (elbB)	glutamine amidotransferase
cgMLST V1	YPO3550 (diaA)	phosphoheptose isomerase
cgMLST V1	YPO3551	osmotically-inducible protein OsmY
cgMLST V1	YPO3555 (arcB)	hybrid sensor histidine kinase/response regulator
cgMLST V1	YPO3808 (livJ)	branched chain amino acid ABC transporter substrate-binding protein
cgMLST V1	YPO3809 (yhhK)	acetyltransferase
cgMLST V1	YPO3804 (livF)	ABC transporter ATP-binding protein
cgMLST V1	YPO3805 (livG)	ABC transporter ATP-binding protein
cgMLST V1	YPO3806 (livM)	branched-chain amino acid ABC transporter permease
cgMLST V1	YPO3807 (livH)	branched-chain amino acid ABC transporter permease LivH
cgMLST V1	YPO2609 (rlpB)	LPS biosynthesis protein
cgMLST V1	YPO2601 (dacA)	D-alanyl-D-alanine carboxypeptidase
cgMLST V1	YPO2600	proposed lipoate regulatory protein YbeD
cgMLST V1	YPO2603 (rodA)	cell wall shape-determining protein
cgMLST V1	YPO2602 (rlpA)	rare lipoprotein A
cgMLST V1	YPO2605 (rlmH)	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
cgMLST V1	YPO2604 (pbpA)	penicillin-binding protein 2
cgMLST V1	YPO2606 (ybeB)	ribosome silencing factor RsfS
cgMLST V1	YPO1433	macrodomain Ter protein
cgMLST V1	YPO1431 (lonH)	ATP-dependent protease
cgMLST V1	YPO1430 (fabA)	beta-hydroxydecanoyl-ACP dehydratase
cgMLST V1	YPO1437 (tfoX)	competence-specific genes regulator
cgMLST V1	YPO1436 (sulA)	cell division inhibitor SulA
cgMLST V1	YPO1435 (ompA)	porin OmpA
cgMLST V1	YPO1438	TIGR01666 family membrane protein
cgMLST V1	YPO1389 (serC)	phosphoserine transaminase
cgMLST V1	YPO1385 (ycaO)	ribosomal protein S12 methylthiotransferase accessory factor YcaO
cgMLST V1	YPO1384 (focA)	formate transporter FocA
cgMLST V1	YPO1386 (ansB)	L-asparaginase 2
cgMLST V1	YPO1381 (pflA)	pyruvate formate lyase-activating enzyme 1
cgMLST V1	YPO1383 (pfl)	formate acetyltransferase
cgMLST V1	YPO1056 (lpxA)	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
cgMLST V1	YPO1050 (cdsA)	CDP-diglyceride synthase
cgMLST V1	YPO1053 (ompH)	molecular chaperone
cgMLST V1	YPO1720 (togA)	sugar ABC transporter ATP-binding protein
cgMLST V1	YPO4111	amino acid ABC transporter substrate-binding protein
cgMLST V1	YPO0060 (tdh)	L-threonine 3-dehydrogenase
cgMLST V1	YPO4035 (xylH)	xylose ABC transporter permease
cgMLST V1	YPO4036 (xylG)	D-xylose ABC transporter ATP-binding protein
cgMLST V1	YPO0167 (ppiA)	peptidyl-prolyl cis-trans isomerase
cgMLST V1	YPO0163 (tsgA)	transporter
cgMLST V1	YPO0160 (nirD)	nitrite reductase small subunit
cgMLST V1	YPO0161 (nirB)	nitrite reductase large subunit
cgMLST V1	YPO0169 (pabA)	glutamine amidotransferase
cgMLST V1	YPO3123 (apt)	adenine phosphoribosyltransferase
cgMLST V1	YPO3122 (dnaX)	DNA polymerase III subunit gamma/tau
cgMLST V1	YPO3120 (recR)	recombination protein RecR
cgMLST V1	YPO3127 (priC)	prephenate dehydrogenase
cgMLST V1	YPO3128	Protein of uncharacterised function (DUF2496)
cgMLST V1	YPO2295 (yjjG)	dUMP phosphatase
cgMLST V1	YPO2299 (ogt)	cysteine methyltransferase
cgMLST V1	YPO0038 (spoT)	"bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase"
cgMLST V1	YPO1176 (pbpG)	D-alanyl-D-alanine endopeptidase
cgMLST V1	YPO1179	HNH endonuclease
cgMLST V1	YPO0034 (xanP)	xanthine permease XanP
cgMLST V1	YPO0035 (gltC)	sodium/glutamate symporter
cgMLST V1	YPO0036 (recG)	ATP-dependent DNA helicase RecG
cgMLST V1	YPO0037 (trmH)	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH
cgMLST V1	YPO0222a (rpsN)	30S ribosomal protein S14
cgMLST V1	YPO3826 (glpA)	sn-glycerol-3-phosphate dehydrogenase subunit A
cgMLST V1	YPO3827 (glpQ)	glycerophosphoryl diester phosphodiesterase
cgMLST V1	YPO3825 (glpB)	anaerobic glycerol-3-phosphate dehydrogenase subunit B
cgMLST V1	YPO3820 (zntA)	zinc/cadmium/mercury/lead-transporting ATPase
cgMLST V1	YPO3829	hydrolase
cgMLST V1	YPO2663	peptide ABC transporter ATP-binding protein
cgMLST V1	YPO2662	peptide ABC transporter permease
cgMLST V1	YPO2661	peptide ABC transporter permease
cgMLST V1	YPO2660	nickel ABC transporter substrate-binding protein
cgMLST V1	YPO4104 (fabV)	trans-2-enoyl-CoA reductase
cgMLST V1	YPO4100 (rpmH)	50S ribosomal protein L34
cgMLST V1	YPO4101 (rnpA)	ribonuclease P protein component
cgMLST V1	YPO4103 (trmE)	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis GTPase MnmE
cgMLST V1	YPO4108	6-phosphogluconate phosphatase
cgMLST V1	YPO2083	hypothetical protein
cgMLST V1	YPO2082	isomerase/hydrolase
cgMLST V1	YPO1419 (uup)	ABC transporter ATPase
cgMLST V1	YPO1418 (rlmL)	ribosomal RNA large subunit methyltransferase K/L
cgMLST V1	YPO1415 (pyrD)	dihydroorotate dehydrogenase 2
cgMLST V1	YPO1414 (pepN)	aminopeptidase N
cgMLST V1	YPO1417	putative iron-sulfur binding protein
cgMLST V1	YPO1416 (zapC)	cell division protein ZapC
cgMLST V1	YPO1410 (aspC)	aromatic amino acid aminotransferase
cgMLST V1	YPO1413 (pncB)	nicotinate phosphoribosyltransferase
cgMLST V1	YPO1412 (asnC)	asparagine--tRNA ligase
cgMLST V1	YPO2882 (rlmN)	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN
cgMLST V1	YPO2881 (pilF)	type IV pilus biogenesis/stability protein PilW
cgMLST V1	YPO2880 (yfgA)	"cytoskeleton protein RodZ, partial"
cgMLST V1	YPO0093 (zapB)	septal ring assembly protein ZapB
cgMLST V1	YPO0103 (menG)	ribonuclease E activity regulator RraA
cgMLST V1	YPO0104 (menA)	"1,4-dihydroxy-2-naphthoate polyprenyltransferase"
cgMLST V1	YPO0105 (hslU)	ATP-dependent protease ATP-binding subunit HslU
cgMLST V1	YPO0107 (ftsN)	cell division protein FtsN
cgMLST V1	YPO0108 (cytR)	DNA-binding transcriptional regulator CytR
cgMLST V1	YPO3536 (rplI)	50S ribosomal protein L9
cgMLST V1	YPO3537 (rpsR)	30S ribosomal protein S18
cgMLST V1	YPO0159 (nirC)	nitrite transporter NirC
cgMLST V1	YPO3454 (nrdD)	anaerobic ribonucleoside triphosphate reductase
cgMLST V1	YPO3452	peptide ABC transporter ATP-binding protein
cgMLST V1	YPO3451	peptide ABC transporter permease
cgMLST V1	YPO3450	peptide ABC transporter permease
cgMLST V1	YPO0251 (actP)	cation acetate symporter
cgMLST V1	YPO0819 (cynT)	carbonic anhydrase
cgMLST V1	YPO2418 (arnT)	4-amino-4-deoxy-L-arabinose lipid A transferase
cgMLST V1	YPO2410 (ppsR)	PEP synthetase regulatory protein
cgMLST V1	YPO2414 (lplA)	lipoate--protein ligase A
cgMLST V1	YPO2415 (nlpC)	endopeptidase
cgMLST V1	YPO2416 (arnF)	4-amino-4-deoxy-L-arabinose-phospho-UDP flippase
cgMLST V1	YPO0153 (damX)	hypothetical protein
cgMLST V1	YPO1991	hypothetical protein
cgMLST V1	YPO1194 (sseA)	3-mercaptopyruvate sulfurtransferase
cgMLST V1	YPO1197 (opuBD)	osmoprotectant uptake system permease
cgMLST V1	YPO0315 (zur)	transcriptional repressor
cgMLST V1	YPO0645 (rpsU)	30S ribosomal protein S21
cgMLST V1	YPO0644 (dnaG)	DNA primase
cgMLST V1	YPO0649 (uppP)	undecaprenyl-diphosphatase
cgMLST V1	YPO0648 (folB)	dihydroneopterin aldolase
cgMLST V1	YPO0319 (qor)	quinone oxidoreductase
cgMLST V1	YPO0318 (pspG)	phage-shock protein
cgMLST V1	YPO3841 (uvrD)	DNA-dependent helicase II
cgMLST V1	YPO3842	flavin mononucleotide phosphatase
cgMLST V1	YPO3667 (mreD)	rod shape-determining protein MreD
cgMLST V1	YPO3660 (aroQ)	3-dehydroquinate dehydratase
cgMLST V1	YPO3661 (msrQ)	sulfoxide reductase heme-binding subunit YedZ
cgMLST V1	YPO3849 (hemC)	hydroxymethylbilane synthase
cgMLST V1	YPO3668 (maf)	septum formation inhibitor Maf
cgMLST V1	YPO3669 (cafA)	ribonuclease G
cgMLST V1	YPO2649 (nrdE)	ribonucleoside-diphosphate reductase subunit alpha
cgMLST V1	YPO2648 (nrdF)	ribonucleotide-diphosphate reductase subunit beta
cgMLST V1	YPO2647 (proV)	glycine betaine/L-proline ABC transporter ATP-binding protein
cgMLST V1	YPO2646 (proW)	proline/betaine ABC transporter permease ProW
cgMLST V1	YPO4128 (atpI)	F0F1 ATP synthase subunit I
cgMLST V1	YPO4129 (gidB)	ribosomal RNA small subunit methyltransferase G
cgMLST V1	YPO4126 (atpE)	F0F1 ATP synthase subunit C
cgMLST V1	YPO4127 (atpB)	F0F1 ATP synthase subunit A
cgMLST V1	YPO4124 (atpH)	ATP F0F1 synthase subunit delta
cgMLST V1	YPO4125 (atpF)	F0F1 ATP synthase subunit B
cgMLST V1	YPO4122 (atpG)	ATP F0F1 synthase subunit gamma
cgMLST V1	YPO4123 (atpA)	ATP synthase subunit alpha
cgMLST V1	YPO4120 (atpC)	F0F1 ATP synthase subunit epsilon
cgMLST V1	YPO4121 (atpD)	ATP synthase subunit beta
cgMLST V1	YPO1527	UPF0053 protein YegH
cgMLST V1	YPO1526 (asmA)	outer membrane assembly protein AsmA
cgMLST V1	YPO1523 (mrp)	Fe-S-binding ATPase
cgMLST V1	YPO1522 (metG)	methionine--tRNA ligase
cgMLST V1	YPO1653	zinc-binding dehydrogenase
cgMLST V1	YPO1693	RNA-binding protein
cgMLST V1	YPO1690	DNA-binding protein
cgMLST V1	YPO1694	hypothetical protein
cgMLST V1	YPO2546 (nuoK)	NADH-quinone oxidoreductase subunit K
cgMLST V1	YPO2015 (lolB)	outer membrane lipoprotein LolB
cgMLST V1	YPO2544 (nuoM)	NADH-quinone oxidoreductase subunit M
cgMLST V1	YPO2017 (prfA)	peptide chain release factor 1
cgMLST V1	YPO1037	Domain of uncharacterised function%2C DUF446
cgMLST V1	YPO1035 (syd)	protein Syd
cgMLST V1	YPO1033	LOG family protein
cgMLST V1	YPO1031 (rlmM)	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM
cgMLST V1	YPO1030	membrane protein
cgMLST V1	YPO1039	flavodoxin
cgMLST V1	YPO1038 (truC)	tRNA pseudouridine(65) synthase TruC
cgMLST V1	YPO2432 (infC)	translation initiation factor IF-3
cgMLST V1	YPO0123 (malT)	helix-turn-helix transcriptional regulator
cgMLST V1	YPO0120 (glpR)	transcriptional regulator
cgMLST V1	YPO0121 (glpG)	rhomboid family intramembrane serine protease GlpG
cgMLST V1	YPO0126 (malQ)	4-alpha-glucanotransferase
cgMLST V1	YPO0127 (nfuA)	Fe-S biogenesis protein NfuA
cgMLST V1	YPO1784 (copC)	copper resistance protein
cgMLST V1	YPO0789 (mutH)	DNA mismatch repair protein MutH
cgMLST V1	YPO0786 (nudH)	RNA pyrophosphohydrolase
cgMLST V1	YPO0784 (lgt)	prolipoprotein diacylglyceryl transferase
cgMLST V1	YPO0785 (ptsP)	phosphoenolpyruvate--protein phosphotransferase PtsP
cgMLST V1	YPO0783 (thyA)	thymidylate synthase
cgMLST V1	YPO3479	protease
cgMLST V1	YPO3477	SCP-2 sterol transfer family protein
cgMLST V1	YPO3476 (yhbS)	N-acetyltransferase
cgMLST V1	YPO2781	NUDIX hydrolase
cgMLST V1	YPO2782 (ulaA)	PTS ascorbate transporter subunit IIC
cgMLST V1	YPO3783	cytochrome o ubiquinol oxidase
cgMLST V1	YPO3781 (ubiE)	ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
cgMLST V1	YPO3786 (udp)	uridine phosphorylase
cgMLST V1	YPO3785	C4-dicarboxylate ABC transporter
cgMLST V1	YPO3784 (cstA)	carbon starvation protein CstA
cgMLST V1	YPO3789 (metR)	transcriptional regulator
cgMLST V1	YPO3788 (metE)	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
cgMLST V1	YPO3663 (yhdH)	quinone oxidoreductase
cgMLST V1	YPO2253 (araA)	L-arabinose isomerase
cgMLST V1	YPO2259	oxidoreductase
cgMLST V1	YPO2439 (yfeA)	iron-binding protein
cgMLST V1	YPO2433 (thrS)	threonine--tRNA ligase
cgMLST V1	YPO2430 (rplT)	50S ribosomal protein L20
cgMLST V1	YPO2431 (rpmI)	50S ribosomal protein L35
cgMLST V1	YPO2437 (marC)	stress protection protein MarC
cgMLST V1	YPO2434	KTSC domain-containing protein
cgMLST V1	YPO1208	porin
cgMLST V1	YPO1209 (tyrP)	tyrosine transporter TyrP
cgMLST V1	YPO1205 (ompC2)	porin OmpC
cgMLST V1	YPO1207 (katA)	catalase
cgMLST V1	YPO1203	drug/metabolite exporter YedA
cgMLST V1	YPO2924 (yfhB)	HAD family hydrolase
cgMLST V1	YPO2925 (murQ)	N-acetylmuramic acid 6-phosphate etherase
cgMLST V1	YPO2926	transcriptional regulator
cgMLST V1	YPO2927 (fdx)	ferredoxin
cgMLST V1	YPO2921 (purL)	phosphoribosylformylglycinamidine synthase
cgMLST V1	YPO2922 (mltF)	lytic transglycosylase F
cgMLST V1	YPO2929 (acpS)	holo-ACP synthase
cgMLST V1	YPO0665	dehydrogenase
cgMLST V1	YPO0664 (nudF)	ADP-ribose pyrophosphatase
cgMLST V1	YPO0661	membrane protein
cgMLST V1	YPO0660	hypothetical protein
cgMLST V1	YPO3868 (fipA)	thiol reductase thioredoxin
cgMLST V1	YPO3869 (rhlB)	ATP-dependent RNA helicase RhlB
cgMLST V1	YPO3860 (rffC)	TDP-fucosamine acetyltransferase
cgMLST V1	YPO3866 (wecA)	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
cgMLST V1	YPO3867 (rho)	transcription termination factor Rho
cgMLST V1	YPO3864 (nfrC)	UDP-N-acetyl glucosamine 2-epimerase
cgMLST V1	YPO3865 (wzzE)	polysaccharide chain length modulation protein
cgMLST V1	YPO1266 (rsuA)	16S rRNA pseudouridine(516) synthase
cgMLST V1	YPO1043 (ampM)	type I methionyl aminopeptidase
cgMLST V1	YPO1736	membrane protein
cgMLST V1	YPO1737 (rob)	AraC family transcriptional regulator
cgMLST V1	YPO4107 (yieG)	adenine permease PurP
cgMLST V1	YPO0071 (trmL)	tRNA (cytosine(34)-2'-O)-methyltransferase TrmL
cgMLST V1	YPO1019 (ptr)	protease III
cgMLST V1	YPO1018 (recC)	exonuclease V subunit gamma
cgMLST V1	YPO0077 (fieF)	cation-efflux pump FieF
cgMLST V1	YPO0079 (sbp1)	sulfate transporter subunit
cgMLST V1	YPO2512 (glnH)	amino acid ABC transporter substrate-binding protein
cgMLST V1	YPO4003 (dppA)	peptide ABC transporter substrate-binding protein
cgMLST V1	YPO3412 (speD)	S-adenosylmethionine decarboxylase proenzyme
cgMLST V1	YPO3410 (yacC)	putative chaperone lipoprotein YacC
cgMLST V1	YPO3417 (lpdA)	dihydrolipoyl dehydrogenase
cgMLST V1	YPO3415 (acnB)	aconitate hydratase B
cgMLST V1	YPO3419 (aceE)	"pyruvate dehydrogenase (acetyl-transferring), homodimeric type"
cgMLST V1	YPO2232 (mipB)	fructose-6-phosphate aldolase
cgMLST V1	YPO2233	small protein yjiX
cgMLST V1	YPO2234 (cstA)	carbon starvation protein A
cgMLST V1	YPO2235 (rnb)	exoribonuclease 2
cgMLST V1	YPO2239 (nth)	endonuclease III
cgMLST V1	YPO2908 (hmp)	flavohemoprotein
cgMLST V1	YPO2907 (glyA)	serine hydroxymethyltransferase
cgMLST V1	YPO2902	membrane protein
